index;date;state;country;confirmed;confirmed_DR;confirmed_filtered;confirmed_filtered_DR
51238;2020-08-01;Heilongjiang;China;947.0;inf;946.9999999999998;3.536904274208164e+31
51239;2020-08-01;Alberta;Canada;10843.0;170.08923884514445;10817.599999999999;175.54214246873252
51240;2020-08-01;Anguilla;United Kingdom;3.0;inf;2.9999999999999996;
51241;2020-08-01;Anhui;China;991.0;inf;990.9999999999998;3.7012377357342033e+31
51242;2020-08-01;Aruba;Netherlands;121.0;241.3333333333334;121.59999999999997;150.9166666666672
51243;2020-08-01;Australian Capital Territory;Australia;113.0;inf;112.99999999999997;3.3763056640804437e+31
51244;2020-08-01;Beijing;China;933.0;inf;932.9999999999999;9329.333333331213
51245;2020-08-01;Bermuda;United Kingdom;156.0;inf;156.39999999999998;780.9999999999889
51246;2020-08-01;Bonaire, Sint Eustatius and Saba;Netherlands;11.0;inf;11.799999999999997;
51247;2020-08-01;British Columbia;Canada;3641.0;144.97333333333341;3630.999999999999;183.3807106599002
51248;2020-08-01;British Virgin Islands;United Kingdom;8.0;inf;7.999999999999998;
51249;2020-08-01;Cayman Islands;United Kingdom;203.0;inf;202.99999999999997;inf
51250;2020-08-01;Channel Islands;United Kingdom;587.0;inf;587.8;1468.1666666665417
51251;2020-08-01;Chongqing;China;583.0;inf;582.9999999999999;inf
51252;2020-08-01;Curacao;Netherlands;29.0;inf;28.999999999999996;
51253;2020-08-01;Shaanxi;China;326.0;324.66666666666674;325.19999999999993;649.4666666666669
51254;2020-08-01;Diamond Princess;Canada;0.0;;0.0;
51255;2020-08-01;Faroe Islands;Denmark;225.0;inf;224.99999999999994;223.99999999999997
51256;2020-08-01;French Guiana;France;7857.0;120.8475452196383;7837.799999999999;130.5033557046972
51257;2020-08-01;French Polynesia;France;62.0;inf;61.999999999999986;
51258;2020-08-01;Fujian;China;367.0;732.6666666666667;366.5999999999999;1832.0000000001048
51259;2020-08-01;Gansu;China;167.0;inf;166.99999999999997;inf
51260;2020-08-01;Gibraltar;United Kingdom;188.0;374.66666666666674;187.59999999999997;467.9999999999935
51261;2020-08-01;Grand Princess;Canada;13.0;inf;12.999999999999998;
51262;2020-08-01;Greenland;Denmark;14.0;inf;13.999999999999996;
51263;2020-08-01;Guadeloupe;France;265.0;24.571428571428577;262.19999999999993;28.25925925925931
51264;2020-08-01;Guangdong;China;1682.0;840.0000000000002;1681.9999999999995;799.9047619047968
51265;2020-08-01;Guangxi;China;255.0;inf;254.99999999999994;3.8095484262854568e+31
51266;2020-08-01;Guizhou;China;147.0;inf;146.99999999999997;inf
51267;2020-08-01;Hainan;China;171.0;inf;171.0;inf
51268;2020-08-01;Hebei;China;349.0;inf;348.99999999999994;inf
51269;2020-08-01;Falkland Islands (Malvinas);United Kingdom;13.0;inf;12.999999999999998;
51270;2020-08-01;Shandong;China;802.0;533.3333333333334;801.5999999999998;800.6
51271;2020-08-01;no;El Salvador;17050.0;40.5788617886179;17040.6;41.55894105894101
51272;2020-08-01;Shanxi;China;201.0;inf;200.99999999999994;3.002820524248536e+31
51273;2020-08-01;no;Bosnia and Herzegovina;11876.0;54.314814814814845;11990.799999999997;40.875392670157076
51274;2020-08-01;no;Botswana;804.0;inf;803.9999999999998;123.02564102564101
51275;2020-08-01;no;Brazil;2707877.0;54.41380039205662;2692891.7999999993;59.07592576490947
51276;2020-08-01;no;Brunei;141.0;inf;140.99999999999997;inf
51277;2020-08-01;no;Bulgaria;11836.0;56.00320512820515;11811.999999999998;55.583652618135325
51278;2020-08-01;no;Burkina Faso;1143.0;60.45045045045047;1129.5999999999997;135.06827309237022
51279;2020-08-01;no;Burma;353.0;inf;353.3999999999999;587.8888888888945
51280;2020-08-01;no;Burundi;395.0;97.4166666666667;391.79999999999995;155.83999999999824
51281;2020-08-01;no;Cabo Verde;2480.0;79.02150537634412;2495.7999999999997;60.9164598842019
51282;2020-08-01;no;Cambodia;240.0;79.22222222222226;238.59999999999997;84.21428571428538
51283;2020-08-01;no;Cameroon;17255.0;inf;17254.999999999996;2269.7280701753302
51284;2020-08-01;no;Central African Republic;4614.0;1024.2222222222226;4610.999999999999;1920.3333333332607
51285;2020-08-01;no;Chad;936.0;1871.3333333333342;935.7999999999997;466.9
51286;2020-08-01;Shanghai;China;749.0;298.8000000000001;747.9999999999998;678.9696969696829
51287;2020-08-01;no;Bolivia;78793.0;43.236115013580616;78562.99999999999;47.67195439335722
51288;2020-08-01;no;Colombia;306181.0;29.354000297604298;306641.99999999994;29.039979358749495
51289;2020-08-01;no;Congo (Brazzaville);3200.0;inf;3269.1999999999994;93.1522157996149
51290;2020-08-01;no;Congo (Kinshasa);9084.0;244.7207207207208;9082.399999999998;203.58858858859026
51291;2020-08-01;no;Costa Rica;18187.0;39.61129691564476;18334.799999999996;34.038728581438356
51292;2020-08-01;no;Cote d'Ivoire;16109.0;244.95674300254458;16107.199999999997;182.89573820395663
51293;2020-08-01;no;Croatia;5224.0;67.2505446623094;5197.5999999999985;80.48589341692826
51294;2020-08-01;no;Cuba;2633.0;145.1481481481482;2630.7999999999993;151.08670520231252
51295;2020-08-01;no;Cyprus;1124.0;65.25490196078435;1126.5999999999997;70.32067510548542
51296;2020-08-01;no;Czechia;16699.0;100.90243902439028;16690.399999999998;86.1256089074459
51297;2020-08-01;no;Denmark;13789.0;430.2395833333335;13817.599999999997;239.6376306620225
51298;2020-08-01;no;Diamond Princess;712.0;inf;711.9999999999999;inf
51299;2020-08-01;no;Djibouti;5084.0;3388.6666666666683;5129.999999999998;202.48412698412847
51300;2020-08-01;no;Dominica;18.0;inf;17.999999999999996;
51301;2020-08-01;no;Dominican Republic;71415.0;39.80552380952382;70867.79999999999;47.92904472667027
51302;2020-08-01;no;Ecuador;86232.0;91.64232008592916;85845.99999999999;109.04935264709674
51303;2020-08-01;no;Comoros;386.0;95.16666666666669;382.7999999999999;94.90000000000069
51304;2020-08-01;no;Bhutan;102.0;202.66666666666674;101.79999999999998;144.3809523809518
51305;2020-08-01;no;Chile;357658.0;172.54746886624622;357616.99999999994;179.168992560499
51306;2020-08-01;no;Belize;56.0;12.66666666666667;53.19999999999999;
51307;2020-08-01;no;Benin;1805.0;inf;1804.9999999999995;515.047619047619
51308;2020-08-01;Sichuan;China;608.0;302.66666666666674;606.5999999999999;672.9629629629374
51309;2020-08-01;Sint Maarten;Netherlands;128.0;127.33333333333339;135.59999999999997;19.22388059701496
51310;2020-08-01;South Australia;Australia;453.0;225.50000000000006;452.9999999999999;282.0833333333344
51311;2020-08-01;St Martin;France;53.0;25.83333333333334;52.19999999999999;
51312;2020-08-01;Tasmania;Australia;229.0;inf;228.99999999999994;3.4211238808602726e+31
51313;2020-08-01;Tianjin;China;205.0;inf;204.99999999999997;1023.9999999999853
51314;2020-08-01;Tibet;China;1.0;inf;0.9999999999999998;
51315;2020-08-01;Turks and Caicos Islands;United Kingdom;114.0;21.666666666666675;111.39999999999998;37.47126436781602
51316;2020-08-01;Western Australia;Australia;641.0;-54.777777777777786;661.9999999999999;412.7499999999944
51317;2020-08-01;Xinjiang;China;668.0;21.27777777777778;666.9999999999998;11.772264631043264
51318;2020-08-01;Yukon;Canada;14.0;inf;13.999999999999996;
51319;2020-08-01;Yunnan;China;191.0;inf;190.99999999999994;1909.3333333334424
51320;2020-08-01;Zhejiang;China;1270.0;inf;1269.9999999999998;inf
51321;2020-08-01;no;Afghanistan;36710.0;436.21825396825415;36676.79999999999;592.5113268608833
51322;2020-08-01;Victoria;Australia;11557.0;22.493197278911577;11467.399999999998;22.093091884641183
51323;2020-08-01;no;Algeria;30950.0;54.31933273756332;30922.399999999994;54.29405804875149
51324;2020-08-01;no;Albania;5396.0;53.16247906197657;5401.5999999999985;51.090967534554906
51325;2020-08-01;no;Belarus;67946.0;482.60735468564667;67930.4;502.5742525327349
51326;2020-08-01;no;Barbados;122.0;19.000000000000004;121.19999999999997;26.545454545454557
51327;2020-08-01;no;Bangladesh;239860.0;95.54214443773893;239051.59999999998;110.37300293446395
51328;2020-08-01;no;Bahrain;41190.0;188.39386973180086;41259.59999999999;130.451523839865
51329;2020-08-01;no;Bahamas;599.0;12.315018315018323;601.5999999999999;14.196969696969692
51330;2020-08-01;no;Azerbaijan;32157.0;106.75041876046902;32144.399999999994;104.47397200349982
51331;2020-08-01;no;Belgium;69402.0;98.45224450811848;69264.4;111.34403719320905
51332;2020-08-01;no;Armenia;38841.0;119.46976744186048;38747.79999999999;148.86981180716762
51333;2020-08-01;no;Argentina;196543.0;34.21175768427336;196375.99999999997;33.87830678434643
51334;2020-08-01;no;Antigua and Barbuda;91.0;inf;91.19999999999999;
51335;2020-08-01;no;Angola;1164.0;41.46666666666668;1179.9999999999998;28.423940149625924
51336;2020-08-01;no;Andorra;925.0;616.0000000000002;926.7999999999997;249.4774774774821
51337;2020-08-01;no;Austria;21212.0;164.19455252918291;21197.199999999997;181.44635685599428
51338;2020-08-02;no;Liechtenstein;89.0;176.66666666666674;88.59999999999998;
51339;2020-08-02;no;Libya;3837.0;34.4104938271605;3887.1999999999994;22.903093628354842
51340;2020-08-02;no;Liberia;1207.0;113.71428571428575;1202.3999999999999;170.77142857142582
51341;2020-08-02;no;Lesotho;718.0;11.836257309941521;693.5999999999999;25.297979797979774
51342;2020-08-02;no;Lebanon;4885.0;28.626262626262633;4858.799999999999;29.6820189274448
51343;2020-08-02;no;Latvia;1243.0;206.22222222222223;1241.3999999999999;287.70542635658467
51344;2020-08-02;no;Kuwait;67911.0;141.3808525506639;67877.79999999999;145.26768656180465
51345;2020-08-02;no;Kyrgyzstan;36719.0;79.37490882567474;36698.59999999999;74.60432543769308
51346;2020-08-02;no;Kosovo;8799.0;23.98752997601919;8666.0;35.52380952380944
51347;2020-08-02;no;Korea, South;14389.0;542.0251572327044;14393.999999999996;470.9377049180468
51348;2020-08-02;no;Kenya;22053.0;30.135027052458256;21970.199999999997;31.504511166987207
51349;2020-08-02;no;Lithuania;2110.0;119.58095238095243;2106.9999999999995;137.6228070175435
51350;2020-08-02;no;Laos;20.0;inf;19.999999999999996;
51351;2020-08-02;no;Luxembourg;6855.0;84.76250000000003;6824.799999999997;107.0031645569631
51352;2020-08-02;no;Mozambique;1946.0;46.479674796747986;1943.7999999999995;42.58594917787764
51353;2020-08-02;no;Madagascar;11528.0;34.00909090909092;11444.799999999997;44.9892904953146
51354;2020-08-02;no;Malawi;4231.0;54.444444444444464;4225.599999999999;39.75827708132432
51355;2020-08-02;no;Malaysia;8999.0;781.449275362319;8992.599999999999;1082.4738955823059
51356;2020-08-02;no;Maldives;4164.0;21.394429469901176;4128.999999999999;27.416838724478055
51357;2020-08-02;no;Mali;2541.0;845.6666666666667;2539.3999999999996;589.5658914728433
51358;2020-08-02;no;Malta;860.0;46.83333333333334;858.5999999999997;36.44347826086975
51359;2020-08-02;no;Mauritania;6323.0;971.897435897436;6350.399999999999;272.70402298850263
51360;2020-08-02;no;Mauritius;344.0;inf;343.99999999999994;inf
51361;2020-08-02;no;Mexico;439046.0;60.049321026210485;438329.9999999999;62.39957963343284
51362;2020-08-02;no;Moldova;25362.0;79.71171171171173;25300.799999999996;83.17476158793518
51363;2020-08-02;no;Monaco;120.0;inf;120.79999999999997;300.83333333333445
51364;2020-08-02;no;Mongolia;293.0;292.3333333333334;292.59999999999997;730.49999999999
51365;2020-08-02;no;Montenegro;3258.0;34.338738738738755;3238.1999999999994;50.368253968253974
51366;2020-08-02;no;Morocco;25537.0;41.08312757201648;25657.399999999994;31.311085925366307
51367;2020-08-02;no;MS Zaandam;9.0;inf;8.999999999999998;
51368;2020-08-02;no;Kazakhstan;92662.0;79.41786492374729;92419.59999999998;76.28372352285398
51369;2020-08-02;no;Estonia;2079.0;276.2222222222223;2077.2;265.29914529913924
51370;2020-08-02;no;Japan;39116.0;26.174878556557953;38919.99999999999;29.137100103199188
51371;2020-08-02;no;Namibia;2294.0;26.856565656565664;2304.5999999999995;26.501988862370737
51372;2020-08-02;no;Eswatini;2775.0;42.6719160104987;2764.5999999999995;47.84923439340408
51373;2020-08-02;no;Ethiopia;18706.0;30.745464852607714;18680.199999999997;26.722049151955687
51374;2020-08-02;no;Fiji;27.0;inf;26.999999999999993;
51375;2020-08-02;no;Finland;7453.0;708.8253968253971;7455.399999999999;664.6369047618886
51376;2020-08-02;no;France;213028.0;-6555.4051282051305;213645.8;226.18572492287922
51377;2020-08-02;no;Gabon;7531.0;83.4785847299814;7541.199999999999;127.25170068027174
51378;2020-08-02;no;Gambia;498.0;inf;532.5999999999999;11.031818181818185
51379;2020-08-02;no;Georgia;1177.0;260.44444444444457;1175.3999999999996;254.53623188406308
51380;2020-08-02;no;Germany;211220.0;513.7019894437677;211512.59999999998;307.4305434042889
51381;2020-08-02;no;Ghana;37014.0;48.261291033267256;37030.59999999999;68.34569288389514
51382;2020-08-02;no;Greece;4662.0;49.463063063063075;4663.599999999999;53.524366471734886
51383;2020-08-02;no;Grenada;24.0;inf;23.999999999999996;
51384;2020-08-02;no;Guatemala;51306.0;66.83102614809933;51196.19999999999;67.49848403781003
51385;2020-08-02;no;Jordan;1213.0;120.46666666666671;1211.1999999999998;188.23958333333402
51386;2020-08-02;no;Guinea;7317.0;1624.6666666666672;7357.199999999999;170.84579439252266
51387;2020-08-02;no;Guyana;474.0;14.393442622950824;457.5999999999999;25.56589147286825
51388;2020-08-02;no;Haiti;7468.0;338.7878787878788;7476.399999999999;321.30747126436415
51389;2020-08-02;no;Holy See;12.0;inf;11.999999999999998;
51390;2020-08-02;no;Honduras;43197.0;72.07438715131026;43197.79999999999;74.47970178810705
51391;2020-08-02;no;Hungary;4535.0;301.46666666666675;4532.5999999999985;305.27927927928494
51392;2020-08-02;no;Iceland;1907.0;172.2727272727273;1903.5999999999995;189.38666666666668
51393;2020-08-02;no;India;1803695.0;32.498079666750236;1802880.9999999995;31.94213549184771
51394;2020-08-02;no;Indonesia;111455.0;71.40132077514347;111591.39999999997;63.05165882217897
51395;2020-08-02;no;Iran;309437.0;117.25498439391049;309442.79999999993;116.29151188942033
51396;2020-08-02;no;Iraq;129151.0;55.843827975928384;129414.39999999998;46.853072040426326
51397;2020-08-02;no;Ireland;26162.0;538.3917525773197;26159.399999999994;530.7222222222146
51398;2020-08-02;no;Israel;72815.0;78.04986449864501;73326.19999999998;58.64790260039576
51399;2020-08-02;no;Italy;248070.0;929.8799249530961;248017.39999999997;912.8680913780108
51400;2020-08-02;no;Jamaica;894.0;110.62500000000004;895.9999999999998;84.31111111111112
51401;2020-08-02;no;Guinea-Bissau;1981.0;inf;1980.9999999999998;733.037037037025
51402;2020-08-02;no;Nepal;20332.0;71.52584670231732;20389.599999999995;68.3776794828174
51403;2020-08-02;no;Slovenia;2180.0;180.75000000000003;2175.5999999999995;184.99145299145593
51404;2020-08-02;no;New Zealand;1567.0;625.8666666666669;1565.9999999999995;977.7083333333891
51405;2020-08-02;no;Sri Lanka;2823.0;704.4166666666667;2822.999999999999;741.8771929825095
51406;2020-08-02;no;Sudan;11738.0;249.07801418439718;11727.599999999999;221.93155893535967
51407;2020-08-02;no;Suriname;1849.0;17.61809045226131;1826.5999999999995;26.63131313131318
51408;2020-08-02;no;Sweden;80422.0;inf;80691.79999999997;348.1854896870064
51409;2020-08-02;no;Switzerland;35550.0;222.62893081761015;35511.19999999999;229.91157347204276
51410;2020-08-02;no;Syria;809.0;30.076923076923084;816.9999999999998;27.739436619718333
51411;2020-08-02;no;Taiwan*;475.0;118.00000000000003;473.19999999999993;294.7083333333292
51412;2020-08-02;no;Tajikistan;7495.0;173.2945736434109;7495.199999999998;171.30421455938875
51413;2020-08-02;no;Tanzania;509.0;inf;508.99999999999994;inf
51414;2020-08-02;no;Thailand;3317.0;946.5714285714288;3315.9999999999995;849.2991452991754
51415;2020-08-02;no;Timor-Leste;24.0;inf;24.199999999999996;
51416;2020-08-02;no;Togo;961.0;95.33333333333337;964.7999999999997;59.30000000000022
51417;2020-08-02;no;Trinidad and Tobago;182.0;26.87179487179488;179.99999999999994;31.11904761904766
51418;2020-08-02;no;Tunisia;1561.0;119.17948717948724;1559.3999999999996;105.09750566893395
51419;2020-08-02;no;Turkey;232856.0;233.8537569339386;232876.59999999998;232.5734536944166
51420;2020-08-02;no;US;4668172.0;87.05901098383072;4667098.199999999;81.95871243562107
51421;2020-08-02;no;Uganda;1182.0;83.61904761904765;1181.9999999999998;105.4834834834833
51422;2020-08-02;no;Ukraine;73761.0;61.59637957856034;73686.99999999999;64.31161925019926
51423;2020-08-02;no;United Arab Emirates;60999.0;246.47058823529423;60955.999999999985;256.10572191761725
51424;2020-08-02;no;United Kingdom;304685.0;404.1702127659575;304744.79999999993;372.468954248366
51425;2020-08-02;no;Uruguay;1286.0;116.00000000000001;1283.7999999999997;114.64864864864842
51426;2020-08-02;no;Uzbekistan;25336.0;37.24089424767647;25448.199999999997;34.05355748472736
51427;2020-08-02;no;Venezuela;20206.0;23.78390522875818;20082.999999999996;26.99103368176539
51428;2020-08-02;no;Vietnam;621.0;18.719576719576725;618.5999999999999;16.404494382022463
51429;2020-08-02;no;West Bank and Gaza;12297.0;52.60000000000002;12320.999999999996;48.70619873604955
51430;2020-08-02;no;Western Sahara;10.0;inf;9.999999999999998;
51431;2020-08-02;no;Yemen;1734.0;576.8888888888891;1737.1999999999994;303.70760233919094
51432;2020-08-02;no;Zambia;6347.0;32.18402777777779;6382.199999999999;23.85519657454262
51433;2020-08-02;no;Eritrea;279.0;inf;280.19999999999993;139.33333333333337
51434;2020-08-02;no;Spain;288522.0;inf;293086.79999999993;91.14321057542168
51435;2020-08-02;no;South Sudan;2429.0;44.255451713395644;2393.7999999999997;106.8168168168166
51436;2020-08-02;no;South Africa;511485.0;54.92871453028814;509227.5999999999;59.014049885339006
51437;2020-08-02;no;Somalia;3220.0;803.6666666666669;3216.7999999999993;2009.500000000115
51438;2020-08-02;no;Nicaragua;3672.0;inf;3717.9999999999995;160.31884057971016
51439;2020-08-02;no;Niger;1147.0;175.23076923076925;1144.1999999999998;300.12280701754753
51440;2020-08-02;no;Nigeria;43841.0;126.11497584541067;43818.19999999999;118.57462482946791
51441;2020-08-02;no;North Macedonia;11054.0;72.66444444444447;11005.799999999997;89.96804407713569
51442;2020-08-02;no;Norway;9268.0;660.9761904761906;9291.399999999998;293.04008438819073
51443;2020-08-02;no;Oman;79159.0;inf;79158.99999999999;1341.0112994350284
51444;2020-08-02;no;Pakistan;279699.0;399.956480153037;279446.19999999995;385.4537241887844
51445;2020-08-02;no;Panama;67453.0;60.413290851160696;67394.4;63.67645553422884
51446;2020-08-02;no;Papua New Guinea;110.0;4.789473684210529;99.59999999999998;9.050505050505054
51447;2020-08-02;no;Paraguay;5644.0;35.87581699346406;5608.5999999999985;36.36327345309388
51448;2020-08-02;no;Peru;428850.0;38.82492118488;423364.79999999993;58.077748613127866
51449;2020-08-02;no;Philippines;103185.0;19.98921778049029;102738.79999999999;22.298375810392685
51450;2020-08-02;no;Poland;46894.0;76.79823106688781;46909.19999999999;75.01204558958543
51451;2020-08-02;no;Portugal;51463.0;262.3103154305201;51418.999999999985;289.69398907104784
51452;2020-08-02;no;Netherlands;55098.0;137.29067335842748;55111.19999999998;142.46897509329224
51453;2020-08-02;no;Qatar;111107.0;538.3705501618124;111114.59999999998;493.5155021510226
51454;2020-08-02;no;Russia;849277.0;156.04215976331366;849206.1999999998;156.55149255115762
51455;2020-08-02;no;Rwanda;2062.0;102.10000000000004;2063.3999999999996;87.21367521367488
51456;2020-08-02;no;Saint Kitts and Nevis;17.0;inf;17.0;
51457;2020-08-02;no;Saint Lucia;25.0;inf;24.999999999999996;
51458;2020-08-02;no;Saint Vincent and the Grenadines;55.0;108.6666666666667;54.59999999999998;
51459;2020-08-02;no;San Marino;699.0;inf;699.0;inf
51460;2020-08-02;no;Sao Tome and Principe;874.0;582.0000000000002;873.5999999999998;793.212121212146
51461;2020-08-02;no;Saudi Arabia;278835.0;189.35563139931747;278753.3999999999;188.11958389869213
51462;2020-08-02;no;Senegal;10344.0;183.69047619047623;10335.599999999999;136.66844207722968
51463;2020-08-02;no;Serbia;26193.0;80.73530941237652;26163.199999999997;83.83895373973158
51464;2020-08-02;no;Seychelles;114.0;inf;113.99999999999997;3.4061844752669964e+31
51465;2020-08-02;no;Sierra Leone;1843.0;182.96666666666667;1838.3999999999996;223.22764227642153
51466;2020-08-02;no;Singapore;52825.0;169.40000000000006;52787.79999999999;171.67658924872043
51467;2020-08-02;no;Slovakia;2344.0;89.39743589743595;2338.9999999999995;109.33962264150921
51468;2020-08-02;no;Romania;53186.0;45.2704347826087;53086.59999999999;45.47298085901022
51469;2020-08-02;no;Equatorial Guinea;4821.0;inf;4820.999999999999;12.774285714285716
51470;2020-08-02;no;Zimbabwe;3921.0;9.52925531914894;3808.9999999999995;15.392401433691743
51471;2020-08-02;no;Egypt;94483.0;465.6411522633746;94453.79999999999;413.4951001901261
51472;2020-08-02;Hunan;China;1019.0;inf;1018.9999999999998;3.8058135748871375e+31
51473;2020-08-02;Inner Mongolia;China;258.0;inf;257.99999999999994;inf
51474;2020-08-02;Isle of Man;United Kingdom;336.0;inf;335.99999999999994;inf
51475;2020-08-02;Jiangsu;China;658.0;437.33333333333337;656.8;1093.6666666666254
51476;2020-08-02;Jiangxi;China;932.0;inf;931.9999999999998;3.480881503233378e+31
51477;2020-08-02;Jilin;China;157.0;inf;156.99999999999997;inf
51478;2020-08-02;Liaoning;China;253.0;41.00000000000002;249.59999999999994;44.44848484848496
51479;2020-08-02;Macau;China;46.0;inf;45.999999999999986;
51480;2020-08-02;Manitoba;Canada;435.0;42.23333333333335;430.3999999999999;61.381642512077256
51481;2020-08-02;Martinique;France;269.0;inf;268.99999999999994;inf
51482;2020-08-02;Mayotte;France;2962.0;inf;2983.3999999999996;180.999999999999
51483;2020-08-02;Montserrat;United Kingdom;13.0;24.666666666666675;12.599999999999998;
51484;2020-08-02;New Brunswick;Canada;170.0;inf;169.99999999999997;inf
51485;2020-08-02;New Caledonia;France;22.0;inf;21.999999999999993;
51486;2020-08-02;New South Wales;Australia;3797.0;315.3888888888889;3796.5999999999995;276.1459854014635
51487;2020-08-02;Newfoundland and Labrador;Canada;266.0;inf;265.99999999999994;inf
51488;2020-08-02;Ningxia;China;75.0;inf;74.99999999999999;
51489;2020-08-02;Northern Territory;Australia;33.0;inf;32.99999999999999;
51490;2020-08-02;Northwest Territories;Canada;5.0;inf;4.999999999999999;
51491;2020-08-02;Nova Scotia;Canada;1071.0;1069.666666666667;1070.1999999999998;1336.7500000000766
51492;2020-08-02;Ontario;Canada;41333.0;532.3354838709679;41330.79999999999;388.90566037735863
51493;2020-08-02;Prince Edward Island;Canada;36.0;inf;35.99999999999999;
51494;2020-08-02;Qinghai;China;18.0;inf;17.999999999999996;
51495;2020-08-02;Quebec;Canada;59599.0;414.32984901277604;59587.2;436.1609195402206
51496;2020-08-02;Queensland;Australia;1085.0;2169.333333333334;1085.3999999999996;1355.666666666744
51497;2020-08-02;Reunion;France;667.0;189.61904761904765;665.3999999999999;301.42424242424397
51498;2020-08-02;Saint Barthelemy;France;9.0;17.333333333333336;8.799999999999999;
51499;2020-08-02;Saint Pierre and Miquelon;France;4.0;inf;3.999999999999999;
51500;2020-08-02;Saskatchewan;Canada;1342.0;115.79710144927539;1344.3999999999996;86.93246187363862
51501;2020-08-02;Hubei;China;68138.0;45424.666666666686;68137.4;113561.33333223165
51502;2020-08-02;Hong Kong;China;3511.0;28.393305439330558;3487.3999999999996;30.58099547511306
51503;2020-08-02;Henan;China;1276.0;inf;1275.9999999999998;inf
51504;2020-08-02;Heilongjiang;China;947.0;inf;946.9999999999998;3.536904274208164e+31
51505;2020-08-02;Alberta;Canada;10843.0;inf;10903.599999999999;161.64577114427865
51506;2020-08-02;Anguilla;United Kingdom;3.0;inf;2.9999999999999996;
51507;2020-08-02;Anhui;China;991.0;inf;990.9999999999998;3.7012377357342033e+31
51508;2020-08-02;Aruba;Netherlands;122.0;242.66666666666677;123.99999999999997;71.80392156862764
51509;2020-08-02;Australian Capital Territory;Australia;113.0;inf;112.99999999999997;3.3763056640804437e+31
51510;2020-08-02;Beijing;China;933.0;inf;933.1999999999998;9330.666666669851
51511;2020-08-02;Bermuda;United Kingdom;157.0;312.66666666666674;156.59999999999997;781.9999999999887
51512;2020-08-02;Bonaire, Sint Eustatius and Saba;Netherlands;13.0;11.666666666666668;12.199999999999998;
51513;2020-08-02;British Columbia;Canada;3641.0;inf;3670.1999999999994;132.32000000000002
51514;2020-08-02;British Virgin Islands;United Kingdom;8.0;inf;7.999999999999998;
51515;2020-08-02;Cayman Islands;United Kingdom;203.0;inf;202.99999999999997;inf
51516;2020-08-02;Channel Islands;United Kingdom;587.0;inf;589.3999999999999;490.05555555556015
51517;2020-08-02;Chongqing;China;583.0;inf;582.9999999999999;inf
51518;2020-08-02;Curacao;Netherlands;29.0;inf;28.999999999999996;
51519;2020-08-02;Shaanxi;China;326.0;325.3333333333335;325.79999999999995;650.5333333333335
51520;2020-08-02;Diamond Princess;Canada;0.0;;0.0;
51521;2020-08-02;Faroe Islands;Denmark;225.0;inf;225.39999999999998;321.14285714284944
51522;2020-08-02;French Guiana;France;7857.0;270.2643678160921;7891.799999999998;137.22825452422677
51523;2020-08-02;French Polynesia;France;62.0;inf;62.39999999999999;
51524;2020-08-02;Fujian;China;367.0;733.3333333333335;366.7999999999999;1833.0000000001048
51525;2020-08-02;Gansu;China;167.0;inf;166.99999999999997;inf
51526;2020-08-02;Gibraltar;United Kingdom;188.0;375.3333333333335;187.99999999999997;469.00000000001023
51527;2020-08-02;Grand Princess;Canada;13.0;inf;12.999999999999998;
51528;2020-08-02;Greenland;Denmark;14.0;inf;13.999999999999996;
51529;2020-08-02;Guadeloupe;France;265.0;inf;267.79999999999995;46.821428571428626
51530;2020-08-02;Guangdong;China;1683.0;1121.1111111111113;1683.7999999999997;800.8571428571345
51531;2020-08-02;Guangxi;China;255.0;inf;254.99999999999994;3.8095484262854568e+31
51532;2020-08-02;Guizhou;China;147.0;inf;146.99999999999997;inf
51533;2020-08-02;Hainan;China;171.0;inf;171.0;inf
51534;2020-08-02;Hebei;China;349.0;inf;348.99999999999994;inf
51535;2020-08-02;Falkland Islands (Malvinas);United Kingdom;13.0;inf;12.999999999999998;
51536;2020-08-02;Shandong;China;804.0;320.66666666666674;802.5999999999998;801.6
51537;2020-08-02;no;El Salvador;17448.0;41.772875816993476;17446.999999999996;42.24739712444229
51538;2020-08-02;Shanxi;China;201.0;inf;200.99999999999994;3.002820524248536e+31
51539;2020-08-02;no;Bosnia and Herzegovina;12296.0;57.219047619047636;12273.199999999997;43.669214901104255
51540;2020-08-02;no;Botswana;804.0;inf;803.9999999999998;3.002820524248536e+31
51541;2020-08-02;no;Brazil;2733677.0;75.88904183990714;2731255.5999999996;69.06051729798466
51542;2020-08-02;no;Brunei;141.0;inf;140.99999999999997;inf
51543;2020-08-02;no;Bulgaria;11955.0;89.26037735849059;12010.8;59.11578244911547
51544;2020-08-02;no;Burkina Faso;1143.0;61.11711711711715;1138.9999999999998;122.79710144927633
51545;2020-08-02;no;Burma;353.0;inf;353.9999999999999;504.76190476191283
51546;2020-08-02;no;Burundi;395.0;98.08333333333337;393.4;244.87499999999662
51547;2020-08-02;no;Cabo Verde;2547.0;51.93055555555558;2538.3999999999996;59.00709219858163
51548;2020-08-02;no;Cambodia;240.0;479.33333333333354;240.39999999999995;103.59420289855085
51549;2020-08-02;no;Cameroon;17255.0;inf;17347.6;373.3448524117983
51550;2020-08-02;no;Central African Republic;4614.0;1537.333333333334;4613.599999999999;2096.0303030300433
51551;2020-08-02;no;Chad;936.0;inf;936.3999999999999;719.4871794871732
